DBN,School Name,Category,Cohort Year,Cohort,Cohort #,Total Grads #,Total Grads % of cohort,Total Regents#,Total Regents% of cohort,Total Regents% of grads,Advanced Regents#,Advanced Regents% of cohort,Advanced Regents% of grads,Regents without Advanced#,Regents without Advanced% of cohort,Regents without Advanced% of grads,Local#,Local% of cohort,Local% of grads,Still Enrolled#,Still Enrolled% of cohort,Dropout#,Dropout% of cohort
84M284,Harlem Children's Zone Promise Academy 1 Charter School,All Students,2013,4 year August,54,54,100.0,49,90.7,90.7,0,0.0,0.0,49,90.7,90.7,5,9.3,9.3,0,0.0,0,0.0
84M284,Harlem Children's Zone Promise Academy 1 Charter School,All Students,2012,4 year August,54,53,98.1,50,92.6,94.3,0,0.0,0.0,50,92.6,94.3,3,5.6,5.7,1,1.9,0,0.0
84M284,Harlem Children's Zone Promise Academy 1 Charter School,All Students,2009,4 year August,66,62,93.9,62,93.9,100.0,15,22.7,24.2,47,71.2,75.8,0,0.0,0.0,1,1.5,0,0.0
84M284,Harlem Children's Zone Promise Academy 1 Charter School,All Students,2008,4 year August,63,62,98.4,60,95.2,96.8,15,23.8,24.2,45,71.4,72.6,2,3.2,3.2,1,1.6,0,0.0
84M284,Harlem Children's Zone Promise Academy 1 Charter School,All Students,2014,4 year June,79,75,94.9,73,92.4,97.3,0,0.0,0.0,73,92.4,97.3,2,2.5,2.7,4,5.1,0,0.0
84M284,Harlem Children's Zone Promise Academy 1 Charter School,All Students,2013,4 year June,54,53,98.1,49,90.7,92.5,0,0.0,0.0,49,90.7,92.5,4,7.4,7.5,1,1.9,0,0.0
84M284,Harlem Children's Zone Promise Academy 1 Charter School,All Students,2012,4 year June,54,53,98.1,50,92.6,94.3,0,0.0,0.0,50,92.6,94.3,3,5.6,5.7,1,1.9,0,0.0
84M284,Harlem Children's Zone Promise Academy 1 Charter School,All Students,2009,4 year June,66,62,93.9,62,93.9,100.0,15,22.7,24.2,47,71.2,75.8,0,0.0,0.0,2,3.0,0,0.0
84M284,Harlem Children's Zone Promise Academy 1 Charter School,All Students,2008,4 year June,63,62,98.4,60,95.2,96.8,15,23.8,24.2,45,71.4,72.6,2,3.2,3.2,1,1.6,0,0.0
84M284,Harlem Children's Zone Promise Academy 1 Charter School,All Students,2013,5 year August,54,54,100.0,49,90.7,90.7,0,0.0,0.0,49,90.7,90.7,5,9.3,9.3,0,0.0,0,0.0
84M284,Harlem Children's Zone Promise Academy 1 Charter School,All Students,2012,5 year August,54,54,100.0,51,94.4,94.4,0,0.0,0.0,51,94.4,94.4,3,5.6,5.6,0,0.0,0,0.0
84M284,Harlem Children's Zone Promise Academy 1 Charter School,All Students,2009,5 year August,66,64,97.0,62,93.9,96.9,15,22.7,23.4,47,71.2,73.4,2,3.0,3.1,1,1.5,0,0.0
84M284,Harlem Children's Zone Promise Academy 1 Charter School,All Students,2008,5 year August,63,61,96.8,61,96.8,100.0,15,23.8,24.6,46,73.0,75.4,0,0.0,0.0,0,0.0,0,0.0
84M284,Harlem Children's Zone Promise Academy 1 Charter School,All Students,2013,5 year June,54,54,100.0,49,90.7,90.7,0,0.0,0.0,49,90.7,90.7,5,9.3,9.3,0,0.0,0,0.0
84M284,Harlem Children's Zone Promise Academy 1 Charter School,All Students,2012,5 year June,54,54,100.0,51,94.4,94.4,0,0.0,0.0,51,94.4,94.4,3,5.6,5.6,0,0.0,0,0.0
84M284,Harlem Children's Zone Promise Academy 1 Charter School,All Students,2009,5 year June,66,64,97.0,62,93.9,96.9,15,22.7,23.4,47,71.2,73.4,2,3.0,3.1,1,1.5,0,0.0
84M284,Harlem Children's Zone Promise Academy 1 Charter School,All Students,2008,5 year June,63,61,96.8,61,96.8,100.0,15,23.8,24.6,46,73.0,75.4,0,0.0,0.0,0,0.0,0,0.0
84M284,Harlem Children's Zone Promise Academy 1 Charter School,All Students,2012,6 year June,54,54,100.0,51,94.4,94.4,0,0.0,0.0,51,94.4,94.4,3,5.6,5.6,0,0.0,0,0.0
84M284,Harlem Children's Zone Promise Academy 1 Charter School,All Students,2009,6 year June,66,64,97.0,62,93.9,96.9,15,22.7,23.4,47,71.2,73.4,2,3.0,3.1,1,1.5,0,0.0
84M284,Harlem Children's Zone Promise Academy 1 Charter School,All Students,2008,6 year June,63,63,100.0,61,96.8,96.8,15,23.8,23.8,46,73.0,73.0,2,3.2,3.2,0,0.0,0,0.0
84M335,Harlem Village Academy East Charter School,All Students,2014,4 year August,58,58,100.0,58,100.0,100.0,0,0.0,0.0,58,100.0,100.0,0,0.0,0.0,0,0.0,0,0.0
84M335,Harlem Village Academy East Charter School,All Students,2013,4 year August,52,49,94.2,48,92.3,98.0,0,0.0,0.0,48,92.3,98.0,1,1.9,2.0,3,5.8,0,0.0
84M335,Harlem Village Academy East Charter School,All Students,2012,4 year August,40,40,100.0,40,100.0,100.0,0,0.0,0.0,40,100.0,100.0,0,0.0,0.0,0,0.0,0,0.0
84M335,Harlem Village Academy East Charter School,All Students,2011,4 year August,32,30,93.8,29,90.6,96.7,1,3.1,3.3,28,87.5,93.3,1,3.1,3.3,2,6.3,0,0.0
84M335,Harlem Village Academy East Charter School,All Students,2010,4 year August,31,28,90.3,28,90.3,100.0,6,19.4,21.4,22,71.0,78.6,0,0.0,0.0,2,6.5,1,3.2
84M335,Harlem Village Academy East Charter School,All Students,2009,4 year August,24,22,91.7,22,91.7,100.0,2,8.3,9.1,20,83.3,90.9,0,0.0,0.0,2,8.3,0,0.0
84M335,Harlem Village Academy East Charter School,All Students,2014,4 year June,58,58,100.0,58,100.0,100.0,0,0.0,0.0,58,100.0,100.0,0,0.0,0.0,0,0.0,0,0.0
84M335,Harlem Village Academy East Charter School,All Students,2013,4 year June,52,49,94.2,49,94.2,100.0,0,0.0,0.0,49,94.2,100.0,0,0.0,0.0,3,5.8,0,0.0
84M335,Harlem Village Academy East Charter School,All Students,2012,4 year June,40,39,97.5,39,97.5,100.0,0,0.0,0.0,39,97.5,100.0,0,0.0,0.0,1,2.5,0,0.0
84M335,Harlem Village Academy East Charter School,All Students,2011,4 year June,32,28,87.5,27,84.4,96.4,1,3.1,3.6,26,81.3,92.9,1,3.1,3.6,4,12.5,0,0.0
84M335,Harlem Village Academy East Charter School,All Students,2010,4 year June,31,24,77.4,24,77.4,100.0,6,19.4,25.0,18,58.1,75.0,0,0.0,0.0,6,19.4,1,3.2
84M335,Harlem Village Academy East Charter School,All Students,2009,4 year June,24,19,79.2,19,79.2,100.0,2,8.3,10.5,17,70.8,89.5,0,0.0,0.0,5,20.8,0,0.0
84M335,Harlem Village Academy East Charter School,All Students,2013,5 year August,51,49,96.1,48,94.1,98.0,0,0.0,0.0,48,94.1,98.0,1,2.0,2.0,2,3.9,0,0.0
84M335,Harlem Village Academy East Charter School,All Students,2012,5 year August,40,40,100.0,40,100.0,100.0,0,0.0,0.0,40,100.0,100.0,0,0.0,0.0,0,0.0,0,0.0
84M335,Harlem Village Academy East Charter School,All Students,2011,5 year August,31,31,100.0,30,96.8,96.8,1,3.2,3.2,29,93.5,93.5,1,3.2,3.2,0,0.0,0,0.0
84M335,Harlem Village Academy East Charter School,All Students,2010,5 year August,31,28,90.3,28,90.3,100.0,6,19.4,21.4,22,71.0,78.6,0,0.0,0.0,2,6.5,1,3.2
84M335,Harlem Village Academy East Charter School,All Students,2009,5 year August,24,23,95.8,23,95.8,100.0,2,8.3,8.7,21,87.5,91.3,0,0.0,0.0,1,4.2,0,0.0
84M335,Harlem Village Academy East Charter School,All Students,2013,5 year June,51,49,96.1,48,94.1,98.0,0,0.0,0.0,48,94.1,98.0,1,2.0,2.0,2,3.9,0,0.0
84M335,Harlem Village Academy East Charter School,All Students,2012,5 year June,40,40,100.0,40,100.0,100.0,0,0.0,0.0,40,100.0,100.0,0,0.0,0.0,0,0.0,0,0.0
84M335,Harlem Village Academy East Charter School,All Students,2011,5 year June,31,31,100.0,30,96.8,96.8,1,3.2,3.2,29,93.5,93.5,1,3.2,3.2,0,0.0,0,0.0
84M335,Harlem Village Academy East Charter School,All Students,2010,5 year June,31,28,90.3,28,90.3,100.0,6,19.4,21.4,22,71.0,78.6,0,0.0,0.0,2,6.5,1,3.2
84M335,Harlem Village Academy East Charter School,All Students,2009,5 year June,24,23,95.8,23,95.8,100.0,2,8.3,8.7,21,87.5,91.3,0,0.0,0.0,1,4.2,0,0.0
84M335,Harlem Village Academy East Charter School,All Students,2012,6 year June,40,40,100.0,40,100.0,100.0,0,0.0,0.0,40,100.0,100.0,0,0.0,0.0,0,0.0,0,0.0
84M335,Harlem Village Academy East Charter School,All Students,2011,6 year June,31,31,100.0,30,96.8,96.8,1,3.2,3.2,29,93.5,93.5,1,3.2,3.2,0,0.0,0,0.0
84M335,Harlem Village Academy East Charter School,All Students,2010,6 year June,30,29,96.7,29,96.7,100.0,6,20.0,20.7,23,76.7,79.3,0,0.0,0.0,0,0.0,1,3.3
84M335,Harlem Village Academy East Charter School,All Students,2009,6 year June,23,23,100.0,23,100.0,100.0,2,8.7,8.7,21,91.3,91.3,0,0.0,0.0,0,0.0,0,0.0
84M336,KIPP Infinity Charter School,All Students,2014,4 year August,74,65,87.8,63,85.1,96.9,30,40.5,46.2,33,44.6,50.8,2,2.7,3.1,4,5.4,3,4.1
84M336,KIPP Infinity Charter School,All Students,2013,4 year August,61,58,95.1,58,95.1,100.0,38,62.3,65.5,20,32.8,34.5,0,0.0,0.0,1,1.6,1,1.6
84M336,KIPP Infinity Charter School,All Students,2012,4 year August,58,52,89.7,51,87.9,98.1,31,53.4,59.6,20,34.5,38.5,1,1.7,1.9,6,10.3,0,0.0
84M336,KIPP Infinity Charter School,All Students,2011,4 year August,54,45,83.3,44,81.5,97.8,22,40.7,48.9,22,40.7,48.9,1,1.9,2.2,7,13.0,2,3.7
84M336,KIPP Infinity Charter School,All Students,2010,4 year August,50,47,94.0,46,92.0,97.9,26,52.0,55.3,20,40.0,42.6,1,2.0,2.1,1,2.0,2,4.0
84M336,KIPP Infinity Charter School,All Students,2009,4 year August,51,50,98.0,50,98.0,100.0,40,78.4,80.0,10,19.6,20.0,0,0.0,0.0,1,2.0,0,0.0
84M336,KIPP Infinity Charter School,All Students,2014,4 year June,74,59,79.7,57,77.0,96.6,29,39.2,49.2,28,37.8,47.5,2,2.7,3.4,10,13.5,3,4.1
84M336,KIPP Infinity Charter School,All Students,2013,4 year June,61,57,93.4,57,93.4,100.0,38,62.3,66.7,19,31.1,33.3,0,0.0,0.0,2,3.3,1,1.6
84M336,KIPP Infinity Charter School,All Students,2012,4 year June,58,50,86.2,49,84.5,98.0,30,51.7,60.0,19,32.8,38.0,1,1.7,2.0,8,13.8,0,0.0
84M336,KIPP Infinity Charter School,All Students,2011,4 year June,54,43,79.6,42,77.8,97.7,22,40.7,51.2,20,37.0,46.5,1,1.9,2.3,9,16.7,2,3.7
84M336,KIPP Infinity Charter School,All Students,2010,4 year June,50,45,90.0,44,88.0,97.8,26,52.0,57.8,18,36.0,40.0,1,2.0,2.2,3,6.0,2,4.0
84M336,KIPP Infinity Charter School,All Students,2009,4 year June,51,49,96.1,49,96.1,100.0,27,52.9,55.1,22,43.1,44.9,0,0.0,0.0,2,3.9,0,0.0
84M336,KIPP Infinity Charter School,All Students,2013,5 year August,61,58,95.1,58,95.1,100.0,38,62.3,65.5,20,32.8,34.5,0,0.0,0.0,0,0.0,1,1.6
84M336,KIPP Infinity Charter School,All Students,2012,5 year August,58,56,96.6,55,94.8,98.2,31,53.4,55.4,24,41.4,42.9,1,1.7,1.8,0,0.0,2,3.4
84M336,KIPP Infinity Charter School,All Students,2011,5 year August,54,48,88.9,47,87.0,97.9,22,40.7,45.8,25,46.3,52.1,1,1.9,2.1,2,3.7,4,7.4
84M336,KIPP Infinity Charter School,All Students,2010,5 year August,50,47,94.0,46,92.0,97.9,26,52.0,55.3,20,40.0,42.6,1,2.0,2.1,0,0.0,3,6.0
84M336,KIPP Infinity Charter School,All Students,2009,5 year August,51,51,100.0,51,100.0,100.0,40,78.4,78.4,11,21.6,21.6,0,0.0,0.0,0,0.0,0,0.0
84M336,KIPP Infinity Charter School,All Students,2013,5 year June,61,58,95.1,58,95.1,100.0,38,62.3,65.5,20,32.8,34.5,0,0.0,0.0,0,0.0,1,1.6
84M336,KIPP Infinity Charter School,All Students,2012,5 year June,58,56,96.6,55,94.8,98.2,31,53.4,55.4,24,41.4,42.9,1,1.7,1.8,0,0.0,2,3.4
84M336,KIPP Infinity Charter School,All Students,2011,5 year June,54,48,88.9,47,87.0,97.9,22,40.7,45.8,25,46.3,52.1,1,1.9,2.1,2,3.7,4,7.4
84M336,KIPP Infinity Charter School,All Students,2010,5 year June,50,47,94.0,46,92.0,97.9,26,52.0,55.3,20,40.0,42.6,1,2.0,2.1,0,0.0,3,6.0
84M336,KIPP Infinity Charter School,All Students,2009,5 year June,51,51,100.0,51,100.0,100.0,40,78.4,78.4,11,21.6,21.6,0,0.0,0.0,0,0.0,0,0.0
84M336,KIPP Infinity Charter School,All Students,2012,6 year June,58,56,96.6,55,94.8,98.2,31,53.4,55.4,24,41.4,42.9,1,1.7,1.8,0,0.0,2,3.4
84M336,KIPP Infinity Charter School,All Students,2011,6 year June,54,48,88.9,47,87.0,97.9,22,40.7,45.8,25,46.3,52.1,1,1.9,2.1,1,1.9,5,9.3
84M336,KIPP Infinity Charter School,All Students,2010,6 year June,50,47,94.0,46,92.0,97.9,26,52.0,55.3,20,40.0,42.6,1,2.0,2.1,0,0.0,3,6.0
84M336,KIPP Infinity Charter School,All Students,2009,6 year June,51,51,100.0,51,100.0,100.0,40,78.4,78.4,11,21.6,21.6,0,0.0,0.0,0,0.0,0,0.0
84M337,New York Center for Autism Charter School,All Students,2014,4 year August,4,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
84M337,New York Center for Autism Charter School,All Students,2012,4 year August,1,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
84M337,New York Center for Autism Charter School,All Students,2014,4 year June,4,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
84M337,New York Center for Autism Charter School,All Students,2012,4 year June,1,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
84M337,New York Center for Autism Charter School,All Students,2012,5 year August,1,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
84M337,New York Center for Autism Charter School,All Students,2012,5 year June,1,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
84M337,New York Center for Autism Charter School,All Students,2012,6 year June,1,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
84M341,Harlem Children's Zone Promise Academy II Charter School,All Students,2014,4 year August,26,25,96.2,25,96.2,100.0,1,3.8,4.0,24,92.3,96.0,0,0.0,0.0,1,3.8,0,0.0
84M341,Harlem Children's Zone Promise Academy II Charter School,All Students,2013,4 year August,30,30,100.0,30,100.0,100.0,2,6.7,6.7,28,93.3,93.3,0,0.0,0.0,0,0.0,0,0.0
84M341,Harlem Children's Zone Promise Academy II Charter School,All Students,2014,4 year June,26,25,96.2,25,96.2,100.0,1,3.8,4.0,24,92.3,96.0,0,0.0,0.0,1,3.8,0,0.0
84M341,Harlem Children's Zone Promise Academy II Charter School,All Students,2013,4 year June,30,30,100.0,30,100.0,100.0,2,6.7,6.7,28,93.3,93.3,0,0.0,0.0,0,0.0,0,0.0
84M341,Harlem Children's Zone Promise Academy II Charter School,All Students,2013,5 year August,30,30,100.0,30,100.0,100.0,2,6.7,6.7,28,93.3,93.3,0,0.0,0.0,0,0.0,0,0.0
84M341,Harlem Children's Zone Promise Academy II Charter School,All Students,2013,5 year June,30,30,100.0,30,100.0,100.0,2,6.7,6.7,28,93.3,93.3,0,0.0,0.0,0,0.0,0,0.0
84M350,Democracy Prep Charter School,All Students,2014,4 year August,82,71,86.6,71,86.6,100.0,69,84.1,97.2,2,2.4,2.8,0,0.0,0.0,11,13.4,0,0.0
84M350,Democracy Prep Charter School,All Students,2013,4 year August,82,53,64.6,53,64.6,100.0,48,58.5,90.6,5,6.1,9.4,0,0.0,0.0,26,31.7,2,2.4
84M350,Democracy Prep Charter School,All Students,2012,4 year August,75,65,86.7,65,86.7,100.0,61,81.3,93.8,4,5.3,6.2,0,0.0,0.0,10,13.3,0,0.0
84M350,Democracy Prep Charter School,All Students,2011,4 year August,85,58,68.2,58,68.2,100.0,56,65.9,96.6,2,2.4,3.4,0,0.0,0.0,24,28.2,2,2.4
84M350,Democracy Prep Charter School,All Students,2010,4 year August,53,39,73.6,39,73.6,100.0,39,73.6,100.0,0,0.0,0.0,0,0.0,0.0,14,26.4,0,0.0
84M350,Democracy Prep Charter School,All Students,2009,4 year August,55,36,65.5,36,65.5,100.0,36,65.5,100.0,0,0.0,0.0,0,0.0,0.0,18,32.7,1,1.8
84M350,Democracy Prep Charter School,All Students,2008,4 year August,1,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
84M350,Democracy Prep Charter School,All Students,2014,4 year June,82,70,85.4,70,85.4,100.0,69,84.1,98.6,1,1.2,1.4,0,0.0,0.0,12,14.6,0,0.0
84M350,Democracy Prep Charter School,All Students,2013,4 year June,82,53,64.6,53,64.6,100.0,48,58.5,90.6,5,6.1,9.4,0,0.0,0.0,26,31.7,2,2.4
84M350,Democracy Prep Charter School,All Students,2012,4 year June,75,64,85.3,64,85.3,100.0,61,81.3,95.3,3,4.0,4.7,0,0.0,0.0,11,14.7,0,0.0
84M350,Democracy Prep Charter School,All Students,2011,4 year June,85,1,1.2,1,1.2,100.0,1,1.2,100.0,0,0.0,0.0,0,0.0,0.0,81,95.3,2,2.4
84M350,Democracy Prep Charter School,All Students,2010,4 year June,53,39,73.6,39,73.6,100.0,39,73.6,100.0,0,0.0,0.0,0,0.0,0.0,14,26.4,0,0.0
84M350,Democracy Prep Charter School,All Students,2009,4 year June,55,33,60.0,33,60.0,100.0,33,60.0,100.0,0,0.0,0.0,0,0.0,0.0,21,38.2,1,1.8
84M350,Democracy Prep Charter School,All Students,2008,4 year June,1,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
84M350,Democracy Prep Charter School,All Students,2013,5 year August,74,67,90.5,67,90.5,100.0,62,83.8,92.5,5,6.8,7.5,0,0.0,0.0,4,5.4,2,2.7
84M350,Democracy Prep Charter School,All Students,2012,5 year August,75,72,96.0,72,96.0,100.0,68,90.7,94.4,4,5.3,5.6,0,0.0,0.0,3,4.0,0,0.0
84M350,Democracy Prep Charter School,All Students,2011,5 year August,73,66,90.4,66,90.4,100.0,63,86.3,95.5,3,4.1,4.5,0,0.0,0.0,4,5.5,2,2.7
84M350,Democracy Prep Charter School,All Students,2010,5 year August,48,42,87.5,42,87.5,100.0,42,87.5,100.0,0,0.0,0.0,0,0.0,0.0,6,12.5,0,0.0
84M350,Democracy Prep Charter School,All Students,2009,5 year August,46,43,93.5,42,91.3,97.7,39,84.8,90.7,3,6.5,7.0,1,2.2,2.3,2,4.3,1,2.2
84M350,Democracy Prep Charter School,All Students,2008,5 year August,1,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
84M350,Democracy Prep Charter School,All Students,2013,5 year June,74,67,90.5,67,90.5,100.0,62,83.8,92.5,5,6.8,7.5,0,0.0,0.0,4,5.4,2,2.7
84M350,Democracy Prep Charter School,All Students,2012,5 year June,75,71,94.7,71,94.7,100.0,67,89.3,94.4,4,5.3,5.6,0,0.0,0.0,4,5.3,0,0.0
84M350,Democracy Prep Charter School,All Students,2011,5 year June,73,66,90.4,66,90.4,100.0,63,86.3,95.5,3,4.1,4.5,0,0.0,0.0,4,5.5,2,2.7
84M350,Democracy Prep Charter School,All Students,2010,5 year June,48,39,81.3,39,81.3,100.0,39,81.3,100.0,0,0.0,0.0,0,0.0,0.0,9,18.8,0,0.0
84M350,Democracy Prep Charter School,All Students,2009,5 year June,46,43,93.5,42,91.3,97.7,39,84.8,90.7,3,6.5,7.0,1,2.2,2.3,2,4.3,1,2.2
84M350,Democracy Prep Charter School,All Students,2008,5 year June,1,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
84M350,Democracy Prep Charter School,All Students,2012,6 year June,75,73,97.3,73,97.3,100.0,69,92.0,94.5,4,5.3,5.5,0,0.0,0.0,2,2.7,0,0.0
84M350,Democracy Prep Charter School,All Students,2011,6 year June,74,68,91.9,68,91.9,100.0,64,86.5,94.1,4,5.4,5.9,0,0.0,0.0,3,4.1,2,2.7
84M350,Democracy Prep Charter School,All Students,2010,6 year June,47,46,97.9,46,97.9,100.0,46,97.9,100.0,0,0.0,0.0,0,0.0,0.0,1,2.1,0,0.0
84M350,Democracy Prep Charter School,All Students,2009,6 year June,46,44,95.7,43,93.5,97.7,39,84.8,88.6,4,8.7,9.1,1,2.2,2.3,1,2.2,1,2.2
84M350,Democracy Prep Charter School,All Students,2008,6 year June,1,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s
84M351,Success Academy Charter School - Harlem 1,All Students,2014,4 year August,18,15,83.3,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,15,83.3,100.0,3,16.7,0,0.0
84M351,Success Academy Charter School - Harlem 1,All Students,2014,4 year June,18,0,0.0,0,0.0,,0,0.0,,0,0.0,,0,0.0,,18,100.0,0,0.0
84M353,New Heights Academy Charter School,All Students,2014,4 year August,92,85,92.4,85,92.4,100.0,14,15.2,16.5,71,77.2,83.5,0,0.0,0.0,7,7.6,0,0.0
84M353,New Heights Academy Charter School,All Students,2013,4 year August,69,64,92.8,64,92.8,100.0,4,5.8,6.3,60,87.0,93.8,0,0.0,0.0,5,7.2,0,0.0
84M353,New Heights Academy Charter School,All Students,2012,4 year August,88,84,95.5,84,95.5,100.0,22,25.0,26.2,62,70.5,73.8,0,0.0,0.0,3,3.4,1,1.1
84M353,New Heights Academy Charter School,All Students,2011,4 year August,63,57,90.5,56,88.9,98.2,9,14.3,15.8,47,74.6,82.5,1,1.6,1.8,2,3.2,3,4.8
84M353,New Heights Academy Charter School,All Students,2010,4 year August,83,76,91.6,72,86.7,94.7,26,31.3,34.2,46,55.4,60.5,4,4.8,5.3,7,8.4,0,0.0
84M353,New Heights Academy Charter School,All Students,2009,4 year August,74,53,71.6,53,71.6,100.0,5,6.8,9.4,48,64.9,90.6,0,0.0,0.0,13,17.6,2,2.7
84M353,New Heights Academy Charter School,All Students,2008,4 year August,98,70,71.4,67,68.4,95.7,0,0.0,0.0,67,68.4,95.7,3,3.1,4.3,26,26.5,2,2.0
84M353,New Heights Academy Charter School,All Students,2007,4 year August,87,70,80.5,61,70.1,87.1,0,0.0,0.0,61,70.1,87.1,9,10.3,12.9,13,14.9,3,3.4
84M353,New Heights Academy Charter School,All Students,2014,4 year June,92,85,92.4,85,92.4,100.0,14,15.2,16.5,71,77.2,83.5,0,0.0,0.0,7,7.6,0,0.0
84M353,New Heights Academy Charter School,All Students,2013,4 year June,69,64,92.8,64,92.8,100.0,4,5.8,6.3,60,87.0,93.8,0,0.0,0.0,5,7.2,0,0.0
84M353,New Heights Academy Charter School,All Students,2012,4 year June,88,82,93.2,82,93.2,100.0,22,25.0,26.8,60,68.2,73.2,0,0.0,0.0,5,5.7,1,1.1
84M353,New Heights Academy Charter School,All Students,2011,4 year June,63,54,85.7,53,84.1,98.1,9,14.3,16.7,44,69.8,81.5,1,1.6,1.9,5,7.9,3,4.8
84M353,New Heights Academy Charter School,All Students,2010,4 year June,83,76,91.6,72,86.7,94.7,26,31.3,34.2,46,55.4,60.5,4,4.8,5.3,7,8.4,0,0.0
84M353,New Heights Academy Charter School,All Students,2009,4 year June,74,51,68.9,51,68.9,100.0,5,6.8,9.8,46,62.2,90.2,0,0.0,0.0,15,20.3,2,2.7
84M353,New Heights Academy Charter School,All Students,2008,4 year June,98,67,68.4,64,65.3,95.5,0,0.0,0.0,64,65.3,95.5,3,3.1,4.5,29,29.6,2,2.0
84M353,New Heights Academy Charter School,All Students,2007,4 year June,87,64,73.6,56,64.4,87.5,0,0.0,0.0,56,64.4,87.5,8,9.2,12.5,19,21.8,4,4.6
84M353,New Heights Academy Charter School,All Students,2013,5 year August,69,66,95.7,66,95.7,100.0,4,5.8,6.1,62,89.9,93.9,0,0.0,0.0,3,4.3,0,0.0
84M353,New Heights Academy Charter School,All Students,2012,5 year August,88,86,97.7,85,96.6,98.8,22,25.0,25.6,63,71.6,73.3,1,1.1,1.2,1,1.1,1,1.1
84M353,New Heights Academy Charter School,All Students,2011,5 year August,63,58,92.1,57,90.5,98.3,9,14.3,15.5,48,76.2,82.8,1,1.6,1.7,1,1.6,4,6.3
84M353,New Heights Academy Charter School,All Students,2010,5 year August,81,78,96.3,74,91.4,94.9,26,32.1,33.3,48,59.3,61.5,4,4.9,5.1,1,1.2,1,1.2
84M353,New Heights Academy Charter School,All Students,2009,5 year August,73,69,94.5,62,84.9,89.9,5,6.8,7.2,57,78.1,82.6,7,9.6,10.1,3,4.1,1,1.4
84M353,New Heights Academy Charter School,All Students,2008,5 year August,95,80,84.2,80,84.2,100.0,1,1.1,1.3,79,83.2,98.8,0,0.0,0.0,6,6.3,5,5.3
84M353,New Heights Academy Charter School,All Students,2007,5 year August,85,74,87.1,63,74.1,85.1,0,0.0,0.0,63,74.1,85.1,11,12.9,14.9,5,5.9,5,5.9
84M353,New Heights Academy Charter School,All Students,2006,5 year August,92,79,85.9,51,55.4,64.6,2,2.2,2.5,49,53.3,62.0,28,30.4,35.4,7,7.6,4,4.3
84M353,New Heights Academy Charter School,All Students,2013,5 year June,69,66,95.7,66,95.7,100.0,4,5.8,6.1,62,89.9,93.9,0,0.0,0.0,3,4.3,0,0.0
84M353,New Heights Academy Charter School,All Students,2012,5 year June,88,85,96.6,85,96.6,100.0,22,25.0,25.9,63,71.6,74.1,0,0.0,0.0,2,2.3,1,1.1
84M353,New Heights Academy Charter School,All Students,2011,5 year June,63,58,92.1,57,90.5,98.3,9,14.3,15.5,48,76.2,82.8,1,1.6,1.7,1,1.6,4,6.3
84M353,New Heights Academy Charter School,All Students,2010,5 year June,81,78,96.3,74,91.4,94.9,26,32.1,33.3,48,59.3,61.5,4,4.9,5.1,1,1.2,1,1.2
84M353,New Heights Academy Charter School,All Students,2009,5 year June,73,69,94.5,62,84.9,89.9,5,6.8,7.2,57,78.1,82.6,7,9.6,10.1,3,4.1,1,1.4
84M353,New Heights Academy Charter School,All Students,2008,5 year June,95,80,84.2,80,84.2,100.0,1,1.1,1.3,79,83.2,98.8,0,0.0,0.0,7,7.4,5,5.3
84M353,New Heights Academy Charter School,All Students,2007,5 year June,85,74,87.1,63,74.1,85.1,0,0.0,0.0,63,74.1,85.1,11,12.9,14.9,5,5.9,5,5.9
84M353,New Heights Academy Charter School,All Students,2006,5 year June,92,77,83.7,50,54.3,64.9,2,2.2,2.6,48,52.2,62.3,27,29.3,35.1,8,8.7,5,5.4
84M353,New Heights Academy Charter School,All Students,2012,6 year June,88,86,97.7,85,96.6,98.8,22,25.0,25.6,63,71.6,73.3,1,1.1,1.2,1,1.1,1,1.1
84M353,New Heights Academy Charter School,All Students,2011,6 year June,63,59,93.7,58,92.1,98.3,9,14.3,15.3,49,77.8,83.1,1,1.6,1.7,0,0.0,4,6.3
84M353,New Heights Academy Charter School,All Students,2010,6 year June,81,78,96.3,74,91.4,94.9,26,32.1,33.3,48,59.3,61.5,4,4.9,5.1,1,1.2,1,1.2
84M353,New Heights Academy Charter School,All Students,2009,6 year June,73,69,94.5,62,84.9,89.9,5,6.8,7.2,57,78.1,82.6,7,9.6,10.1,2,2.7,2,2.7
84M353,New Heights Academy Charter School,All Students,2008,6 year June,94,85,90.4,81,86.2,95.3,1,1.1,1.2,80,85.1,94.1,4,4.3,4.7,3,3.2,6,6.4
